"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
0|"4XE98WRGbBGRZ7jQ9wIwFt"|"Lily Allen"|"Fuck You"|219893|"It's Not Me, It's You (Special Edition)"|8|"2008-12-02"|23|0.775|0.904|1|-4.08|0|0.0437|0.0271|0.000303|0.06|0.84|130.009|4
1|"0JiY190vktuhSGN6aqJdrt"|"P!nk"|"So What"|215160|"Funhouse (Expanded Edition)"|1|"2008-10-24"|14|0.534|0.87|11|-3.078|0|0.0425|0.000334|0|0.241|0.462|126.019|4
2|"7nXq1vaZiz7PdbfojpPjW5"|"Christina Aguilera"|"Fighter"|245960|"Stripped"|4|"2002-07-19"|20|0.435|0.92|4|-1.357|0|0.201|0.235|0.000353|0.552|0.45|188.899|4
3|"45hOioMDJktr86iKDHC8gr"|"Avril Lavigne"|"Girlfriend"|216600|"The Best Damn Thing (Expanded Edition)"|1|"2007-04-17"|17|0.56|0.959|7|-2.433|1|0.102|0.000722|0.000221|0.209|0.669|163.983|4
4|"7pu8AhGUxHZSCWTkQ2eb5M"|"Joan Jett & The Blackhearts"|"Bad Reputation"|169186|"Bad Reputation (Expanded Edition)"|1|"1981-01-23"|17|0.378|0.974|6|-4.055|1|0.194|0.00192|0.0139|0.0588|0.824|203.715|4
5|"4fixebDZAVToLbUCuEloa2"|"Britney Spears"|"Womanizer"|224400|"Circus (Deluxe Version)"|1|"2008-12-02"|15|0.724|0.695|11|-5.226|1|0.0622|0.073|0|0.0889|0.235|139.0|4
6|"2z4U9d5OAA4YLNXoCgioxo"|"Avril Lavigne"|"What the Hell"|220706|"Goodbye Lullaby (Expanded Edition)"|2|"2011-03-08"|21|0.578|0.926|6|-3.689|0|0.0548|0.00472|0.0127|0.14|0.877|149.976|4
7|"7gvd8xj4QgPqbQSsn5pV7d"|"Demi Lovato"|"Sorry Not Sorry"|203760|"Tell Me You Love Me (Deluxe)"|1|"2017-09-29"|15|0.705|0.64|11|-6.928|0|0.225|0.0237|0|0.262|0.887|144.077|4
8|"6I9VzXrHxO9rA9A5euc8Ak"|"Britney Spears"|"Toxic"|198800|"In The Zone"|6|"2003-11-13"|13|0.774|0.838|5|-3.914|0|0.114|0.0249|0.025|0.242|0.924|143.04|4
9|"3HWzoMvoF3TQfYg4UPszDq"|"Lizzo"|"Truth Hurts"|173325|"Cuz I Love You (Super Deluxe)"|13|"2019-04-19"|16|0.715|0.624|4|-3.046|0|0.114|0.11|0|0.123|0.412|158.087|4
10|"1iupzLgX4O0Qosb4yDpYoz"|"Little Mix"|"Salute"|236013|"Salute (Expanded Edition)"|1|"2013-11-11"|21|0.641|0.732|2|-5.325|1|0.0509|0.0981|0|0.285|0.354|82.027|4
11|"1P17dC1amhFzptugyAO7Il"|"Taylor Swift"|"Look What You Made Me Do"|211853|"reputation"|6|"2017-11-10"|15|0.766|0.709|9|-6.471|0|0.123|0.204|1.41e-05|0.126|0.506|128.07|4
12|"1TEjSXPdAakDotj2Wji3PU"|"Katy Perry"|"Hot N Cold"|220226|"One Of The Boys"|7|"2008-06-17"|12|0.706|0.841|7|-3.956|1|0.0418|7.95e-05|0|0.0688|0.861|132.032|4
13|"4GzDUKkd1RwAtYZMMUBM3W"|"Taylor Swift"|"I Knew You Were Trouble."|222733|"I Knew You Were Trouble."|1|"2012-01-01"|1|0.599|0.474|6|-6.794|1|0.0379|0.00532|2.84e-06|0.0216|0.649|154.182|4
14|"005lwxGU1tms6HGELIcUv9"|"Katy Perry"|"I Kissed A Girl"|179640|"One Of The Boys"|2|"2008-06-17"|12|0.699|0.76|5|-3.173|1|0.0677|0.00223|0|0.132|0.696|129.996|4
15|"340UVheS8z3ncW9TTUhAbc"|"Halsey"|"Nightmare"|231998|"Nightmare"|1|"2019-05-17"|1|0.611|0.622|9|-5.075|0|0.0734|0.0188|0|0.359|0.538|146.11|4
16|"12KUFSHFgT0XCoiSlvdQi4"|"Ariana Grande"|"Break Free"|214840|"My Everything (Deluxe)"|5|"2014-08-25"|15|0.687|0.702|7|-5.324|0|0.0455|0.0064|4.35e-05|0.204|0.284|129.956|4
17|"28xX6K8LnkZve4RiuEB3iK"|"Little Mix"|"Sweet Melody"|213693|"Sweet Melody"|1|"2020-10-23"|1|0.448|0.824|5|-4.249|0|0.057|0.0739|0|0.113|0.419|119.965|4
18|"4Gt2kh3QbAGU6yquOWn4aW"|"Lauv"|"Fake"|146375|"Fake"|1|"2020-10-13"|1|0.703|0.657|4|-5.363|1|0.0783|0.139|0|0.093|0.455|82.96|4
19|"1huvTbEYtgltjQRXzrNKGi"|"Ed Sheeran"|"Don't"|219840|"x (Deluxe Edition)"|4|"2014-06-21"|16|0.806|0.608|1|-7.008|1|0.0659|0.0113|0|0.635|0.849|95.049|4
20|"1zWMf9bVyhY5W3ZORbjNWt"|"ZAYN"|"LIKE I WOULD"|192133|"Mind Of Mine (Deluxe Edition)"|17|"2016-03-25"|18|0.565|0.832|10|-5.732|0|0.114|0.0247|0|0.26|0.233|112.827|4
21|"45bE4HXI0AwGZXfZtMp8JR"|"Tate McRae"|"you broke me first"|169265|"you broke me first"|1|"2020-04-17"|1|0.667|0.373|4|-9.389|1|0.05|0.785|0|0.0906|0.0823|124.148|4
22|"0OwX5aROoW1Iip8FV51Efg"|"Anne-Marie"|"Alarm"|205593|"Alarm"|1|"2016-05-20"|1|0.756|0.589|0|-5.093|1|0.232|0.0812|0|0.176|0.811|146.928|4
23|"7vRriwrloYVaoAe3a9wJHe"|"Garrett Nash"|"i hate u, i love u (feat. olivia o'brien)"|251033|"us"|6|"2016-03-25"|7|0.492|0.275|6|-13.4|0|0.3|0.687|0|0.101|0.18|92.6|4
24|"3oIVK7arAFuUOCGafPLxSC"|"Becky Hill"|"Better Off Without You (feat. Shift K3Y)"|198742|"Better Off Without You (feat. Shift K3Y)"|1|"2020-01-10"|1|0.682|0.855|7|-3.282|1|0.0401|0.0566|1e-06|0.101|0.304|124.004|4
25|"0gJvqi9QyASOCtJu99tytc"|"Kelly Clarkson"|"Because of You"|219493|"Breakaway"|4|"2004"|12|0.587|0.583|5|-5.284|0|0.0313|0.248|0|0.124|0.15|139.92|4
26|"2vwlzO0Qp8kfEtzTsCXfyE"|"Miley Cyrus"|"Wrecking Ball"|221360|"Bangerz (Deluxe Version)"|6|"2013-10-04"|16|0.53|0.422|5|-6.262|1|0.0342|0.407|0|0.107|0.349|119.964|4
27|"1CkvWZme3pRgbzaxZnTl5X"|"Adele"|"Rolling in the Deep"|228293|"21"|1|"2011-01-19"|11|0.729|0.756|8|-5.119|1|0.0294|0.131|0|0.0527|0.522|104.945|4
28|"7aBxcRw77817BrkdPChAGY"|"Beyoncé"|"Freedom (feat. Kendrick Lamar)"|289760|"Lemonade"|10|"2016-04-23"|13|0.437|0.803|2|-6.412|1|0.305|0.0376|0|0.683|0.406|84.378|4
29|"77TT8Xvx637TpzV8kKGkUw"|"David Guetta"|"Titanium (feat. Sia)"|245040|"Nothing but the Beat"|13|"2011-08-31"|13|0.604|0.788|0|-3.673|0|0.103|0.0678|0.153|0.127|0.301|126.06|4
30|"7aiClxsDWFRQ0Kzk5KI5ku"|"blackbear"|"hot girl bummer"|185093|"hot girl bummer"|1|"2019-08-23"|1|0.778|0.559|6|-7.109|0|0.0776|0.128|0|0.399|0.678|129.989|1
31|"6vzLbfskWigBsCzNdB0kfE"|"SAYGRACE"|"Boys Ain't Shit"|175883|"Boys Ain't Shit"|1|"2019-10-18"|1|0.826|0.615|1|-4.729|0|0.137|0.435|0.00631|0.334|0.841|102.999|4
32|"7zgqtptZvhf8GEmdsM2vp2"|"Taylor Swift"|"...Ready For It?"|208198|"...Ready For It?"|1|"2017-09-03"|1|0.615|0.779|2|-6.454|1|0.135|0.0665|0|0.155|0.453|160.0|4
33|"4VrWlk8IQxevMvERoX08iC"|"Sia"|"Chandelier"|216120|"1000 Forms Of Fear"|1|"2014-07-04"|12|0.399|0.787|1|-2.88|1|0.0499|0.0197|6.07e-05|0.0685|0.572|117.089|5
34|"6xsEAm6w9oMQYYg3jkEkMT"|"Taylor Swift"|"Bad Blood"|200106|"Bad Blood"|1|"2015-05-17"|1|0.654|0.655|11|-7.388|0|0.106|0.0294|0|0.139|0.221|170.16|4
35|"33dY25vtBFUZ6m948fb3eK"|"Little Mix"|"F.U."|238720|"Glory Days (Expanded Edition)"|4|"2016-11-18"|21|0.62|0.808|2|-3.555|1|0.0481|0.577|0|0.0971|0.475|97.011|3
36|"7zOpDXHifG4AWzzEQlWocQ"|"Little Mix"|"Freak"|216946|"Glory Days (Expanded Edition)"|21|"2016-11-18"|21|0.693|0.872|8|-4.127|0|0.17|0.0112|0|0.0327|0.626|124.984|4
37|"5RsMV3Dxd4MNRnJiOqvYMz"|"Little Mix"|"About the Boy"|224640|"Salute (Expanded Edition)"|9|"2013-11-11"|21|0.708|0.811|11|-4.815|0|0.043|0.0021|0.00183|0.0657|0.183|102.986|4
38|"0ErK6K0kYr0Ow2RkPMhmMs"|"Little Mix"|"Shout Out to My Ex"|246240|"Glory Days (Expanded Edition)"|1|"2016-11-18"|21|0.773|0.747|5|-4.061|1|0.0885|0.0242|8.99e-06|0.109|0.801|126.014|4
39|"6KI1ZpZWYAJLvmVhCJz65G"|"SAYGRACE"|"You Don't Own Me (feat. G-Eazy)"|201493|"FMA"|5|"2016-07-01"|14|0.332|0.635|7|-5.653|1|0.0898|0.159|2.79e-06|0.0599|0.261|186.249|3
40|"6ZANrVuAMp2rpjhfbOuJly"|"Selena Gomez"|"Same Old Love"|229080|"Revival (Deluxe)"|4|"2015-10-09"|16|0.672|0.593|11|-4.01|0|0.0304|0.0223|0|0.214|0.438|98.02|4
41|"78qd8dvwea0Gosb6Fe6j3k"|"Doja Cat"|"Boss Bitch"|134239|"Boss Bitch"|1|"2020-01-23"|1|0.707|0.955|10|-4.593|0|0.222|0.127|0|0.202|0.575|125.989|4
42|"0NTMtAO2BV4tnGvw9EgBVq"|"Rihanna"|"Bitch Better Have My Money"|219305|"Bitch Better Have My Money"|1|"2015-03-26"|1|0.781|0.728|1|-4.981|1|0.0621|0.0509|1.94e-06|0.257|0.395|102.99|4
43|"3XF5xLJHOQQRbWya6hBp7d"|"Billie Eilish"|"you should see me in a crown"|180952|"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"|4|"2019-03-29"|14|0.678|0.533|4|-10.485|1|0.186|0.462|0.219|0.139|0.323|150.455|4
44|"3WVhkjB7Y4xFruqoCAajBb"|"Sabrina Carpenter"|"Sue Me"|179226|"Singular Act I"|4|"2018-11-09"|8|0.46|0.809|6|-5.415|1|0.326|0.0422|5.04e-05|0.138|0.609|157.184|4
45|"7eOkHIcaoUhngxxypM5Ajr"|"Selena Gomez"|"Look At Her Now"|162595|"Rare"|3|"2020-01-10"|13|0.753|0.564|10|-7.908|0|0.252|0.114|0.0273|0.359|0.55|77.342|5
46|"5KL4iZkCTZyXl7KnHgfVDj"|"Ed Sheeran"|"You Need Me, I Don't Need You"|220413|"+"|10|"2011-09-09"|16|0.749|0.837|7|-8.837|1|0.0512|0.162|0|0.525|0.927|103.483|4
47|"5cF0dROlMOK5uNZtivgu50"|"Charlie Puth"|"Attention"|208786|"Voicenotes"|2|"2018-05-11"|13|0.775|0.613|3|-4.586|0|0.0542|0.109|2.33e-05|0.134|0.797|100.066|4
48|"6FZDfxM3a3UCqtzo5pxSLZ"|"Halsey"|"Without Me"|201660|"Manic"|9|"2020-01-17"|16|0.752|0.488|6|-7.05|1|0.0705|0.297|9.11e-06|0.0936|0.533|136.041|4
49|"15og0pCEcTFWEXOFKdcJlU"|"Ellie Goulding"|"Hate Me"|188066|"Brightest Blue"|5|"2020-07-16"|19|0.64|0.789|8|-4.891|1|0.0644|0.0875|0|0.147|0.762|75.018|4
50|"56z2qI0gKcPthQF6l8AW3E"|"Jazmine Sullivan"|"Bust Your Windows"|266306|"Fearless"|1|"2008-09-23"|12|0.683|0.664|5|-4.233|0|0.0332|0.538|0|0.0671|0.866|106.991|4
51|"5DCaAsjQRLYvvdFUzaYnAz"|"Sigrid"|"Don't Kill My Vibe"|184320|"Sucker Punch"|9|"2019-03-08"|12|0.544|0.759|10|-4.839|1|0.121|0.257|6.53e-05|0.35|0.303|150.032|4
52|"6ie2Bw3xLj2JcGowOlcMhb"|"Lorde"|"Green Light"|234652|"Melodrama"|1|"2017-06-16"|11|0.594|0.721|2|-7.812|1|0.0957|0.0209|8.55e-06|0.0879|0.253|128.942|4
53|"2Bs4jQEGMycglOfWPBqrVG"|"One Direction"|"Steal My Girl"|228133|"FOUR (Deluxe)"|1|"2014-11-17"|16|0.536|0.768|10|-5.948|0|0.0347|0.00433|0|0.114|0.545|77.217|4
54|"0NPRq1Ti6JYKOqSyiVYWZT"|"James Arthur"|"Back from the Edge"|234146|"Back from the Edge"|1|"2016-10-28"|17|0.486|0.726|7|-4.441|0|0.0539|0.091|0|0.122|0.474|73.102|4
55|"1gZ7i4qxXkHZb1r6eioaAP"|"The Pussycat Dolls"|"Don't Cha"|272080|"PCD"|1|"2005-01-01"|12|0.877|0.637|1|-3.493|0|0.101|0.00516|2.5e-06|0.0959|0.569|119.988|4
56|"6ftrW1qJ3TPKk1W0A0qMwO"|"Dua Lipa"|"Break My Heart"|221820|"Break My Heart"|1|"2020-03-26"|1|0.73|0.694|4|-4.47|0|0.0891|0.167|1.05e-06|0.331|0.496|113.011|4
57|"3lBRNqXjPp2j3JMTCXDTNO"|"Beyoncé"|"Best Thing I Never Had"|253746|"4"|12|"2011-06-24"|14|0.545|0.649|6|-4.062|1|0.0324|0.143|1.57e-05|0.0894|0.297|99.099|4
58|"6xCNYRfzZtoQRo1xruPmNq"|"Ariana Grande"|"Problem"|193920|"My Everything (Deluxe)"|2|"2014-08-22"|15|0.66|0.805|1|-5.352|0|0.153|0.0192|8.83e-06|0.159|0.625|103.009|4
59|"4wAJ8aQ9Ufj9ylfWESkrDL"|"Jessie J"|"Do It Like A Dude"|195240|"Who You Are (Platinum Edition)"|8|"2011-01-01"|16|0.663|0.843|2|-3.672|1|0.049|0.0491|0|0.364|0.375|140.036|4
60|"76N7FdzCI9OsiUnzJVLY2m"|"Adele"|"Rumour Has It"|221426|"21"|2|"2011-01-19"|11|0.618|0.753|7|-5.05|0|0.0451|0.637|0|0.0905|0.557|120.041|4
61|"6b2RcmUt1g9N9mQ3CbjX2Y"|"Sam Smith"|"How Do You Sleep?"|202204|"How Do You Sleep?"|1|"2019-07-19"|1|0.477|0.682|1|-4.931|0|0.0925|0.153|0|0.0763|0.345|110.567|5
62|"5T9S5x5hEOvgGKWysm683a"|"Jeremy Zucker"|"not ur friend"|174520|"not ur friend"|1|"2020-02-28"|1|0.802|0.272|4|-10.563|1|0.412|0.309|0|0.403|0.669|68.969|4
63|"7hpJ9tATWb2vztlq99hERP"|"Conan Gray"|"Maniac"|185786|"Maniac"|1|"2019-10-25"|1|0.623|0.647|8|-5.438|1|0.04|0.00122|0|0.354|0.522|107.987|4
64|"5qOWH742APK9OAIhQBflvV"|"Sam Smith"|"Nothing Left For You"|226731|"The Thrill Of It All (Special Edition)"|11|"2017-11-03"|14|0.499|0.3|10|-8.631|1|0.0433|0.616|1.69e-06|0.128|0.212|126.724|3
65|"27ycaQnQAxaPiyeg3nr2aB"|"Miley Cyrus"|"Midnight Sky"|223279|"Midnight Sky"|1|"2020-08-14"|1|0.705|0.814|4|-5.466|0|0.0346|0.00115|0.00312|0.203|0.259|110.0|4
66|"5tAa8Uaqr4VvA3693mbIhU"|"Zara Larsson"|"Ruin My Life"|190931|"Ruin My Life"|1|"2018-10-18"|1|0.665|0.699|11|-5.265|1|0.0578|0.423|0|0.0969|0.585|124.896|4
67|"2jXxUK7a6zVPStFSCZqe4G"|"Victorious Cast"|"Beggin' On Your Knees (feat. Victoria Justice)"|193546|"Victorious: Music From The Hit TV Show (feat. Victoria Justice)"|4|"2010"|13|0.623|0.869|5|-3.376|1|0.0481|0.00841|0|0.0771|0.663|130.013|4
68|"7aKOynv41IGU8uiXmpz7ok"|"The Pussycat Dolls"|"When I Grow Up"|245680|"Doll Domination (Revised International Version)"|1|"2008"|19|0.673|0.686|11|-5.745|0|0.0454|0.00154|0|0.382|0.34|118.43|4
69|"3W3KtDwAIg3mAruSpnfG3Q"|"Iggy Azalea"|"Fancy"|199938|"The New Classic (Deluxe Version)"|5|"2014-01-01"|15|0.912|0.716|10|-4.141|0|0.0697|0.0904|0|0.0491|0.377|94.981|4
70|"5jrdCoLpJSvHHorevXBATy"|"Katy Perry"|"Dark Horse"|215672|"PRISM (Deluxe)"|6|"2013-10-18"|16|0.645|0.585|6|-6.122|1|0.0513|0.00314|0|0.165|0.353|131.931|4
71|"2771LMNxwf62FTAdpJMQfM"|"Cardi B"|"Bodak Yellow"|223962|"Bodak Yellow"|1|"2017-06-16"|1|0.929|0.723|11|-5.792|0|0.109|0.0672|0|0.346|0.458|125.022|4
72|"7ySUcLPVX7KudhnmNcgY2D"|"Rihanna"|"S&M"|243600|"Loud (Japan Version)"|1|"2010-01-01"|13|0.769|0.684|1|-5.019|1|0.0411|0.0105|0.000125|0.0887|0.835|127.972|4
73|"7DAR0pwM2Mtv4ThgAbnvdI"|"Little Mix"|"If You Want My Love"|160506|"Confetti"|12|"2020-11-05"|13|0.307|0.666|7|-4.682|1|0.0613|0.0567|0|0.0677|0.209|202.636|4
74|"7kJlTKjNZVT26iwiDUVhRm"|"Dua Lipa"|"Blow Your Mind (Mwah)"|178583|"Blow Your Mind (Mwah)"|1|"2016-08-26"|1|0.654|0.796|2|-4.761|0|0.122|0.0188|0|0.0948|0.491|108.854|4
75|"3TcMyNevhQZ35yaA8jHSBq"|"Taylor Swift"|"I Did Something Bad"|238253|"reputation"|3|"2017-11-10"|15|0.696|0.602|0|-6.156|0|0.159|0.0679|2.11e-05|0.0696|0.305|82.989|4
76|"3XHdk0KVdgO2sRH5dqibFB"|"Victorious Cast"|"Take A Hint"|154733|"Victorious 2.0: More Music From The Hit TV Show"|2|"2012-09-14"|7|0.73|0.858|3|-2.733|1|0.064|0.00468|0|0.0866|0.752|134.003|4
77|"3e9HZxeyfWwjeyPAMmWSSQ"|"Ariana Grande"|"thank u, next"|207320|"thank u, next"|11|"2019-02-08"|12|0.717|0.653|1|-5.634|1|0.0658|0.229|0|0.101|0.412|106.966|4
78|"7pNC5ZIKtwUK0ReSpM3P9f"|"Iggy Azalea"|"Black Widow"|209423|"The New Classic"|10|"2014-01-01"|12|0.743|0.72|11|-3.753|1|0.124|0.192|0.000386|0.109|0.519|163.99|4
79|"1CF5kzz5XDBAL24wtVyyTJ"|"Mahogany Lox"|"Take Your Man"|117362|"Take Your Man"|1|"2019-10-18"|1|0.934|0.658|0|-8.052|1|0.108|0.411|0.000738|0.0809|0.344|110.015|4
80|"41Fflg7qHiVOD6dEPvsCzO"|"Fifth Harmony"|"Worth It (feat. Kid Ink)"|224573|"Reflection (Deluxe)"|4|"2015-01-30"|14|0.884|0.765|8|-3.865|1|0.0882|0.063|7.04e-06|0.118|0.594|99.987|4
81|"6dDIOU6AqgLkrjFNPgvKY6"|"Miley Cyrus"|"FU (feat. French Montana)"|229693|"Bangerz (Deluxe Version)"|10|"2013-10-04"|16|0.548|0.833|7|-3.294|1|0.0497|0.199|0|0.305|0.467|190.029|3
82|"1SJtlNRJDeYHioymcvsqev"|"Camila Cabello"|"Crying in the Club"|216391|"Crying in the Club"|1|"2017-05-18"|1|0.334|0.617|6|-5.834|0|0.383|0.334|0|0.163|0.603|85.227|4
83|"1pwo8l3Ko7idwaz4LVUEC4"|"Little Mix"|"Shout Out to My Ex"|246240|"Glory Days: The Platinum Edition"|1|"2017-11-24"|25|0.773|0.747|5|-4.061|1|0.0889|0.0239|8.23e-06|0.11|0.8|126.014|4
84|"222B3aljXx6fFwKmFjuBED"|"Little Mix"|"Woman Like Me (feat. Nicki Minaj)"|229720|"LM5 (Deluxe)"|2|"2018-11-16"|18|0.754|0.854|5|-3.449|0|0.0608|0.177|0|0.0808|0.8|75.002|4
85|"3HzcPKuTJyMmkWDgzswarl"|"Olivia O'Brien"|"Fuck Feelings"|180693|"It's Not That Deep"|2|"2017-11-17"|5|0.813|0.351|8|-6.568|0|0.0442|0.27|0|0.177|0.472|104.981|4
86|"7IOuCLt770D8v0u3SVaDeI"|"Little Mix"|"Wasabi"|154786|"LM5 (Deluxe)"|10|"2018-11-16"|18|0.847|0.656|2|-4.976|1|0.115|0.00451|0.000854|0.143|0.234|114.001|4
87|"2hdy9Wt9qp7M7d0U3ossu2"|"Britney Spears"|"If U Seek Amy"|216520|"Circus (Deluxe Version)"|6|"2008-12-02"|15|0.717|0.587|4|-7.296|0|0.0339|0.0192|0|0.0523|0.544|129.954|4
88|"1nIfDGW6LmzWwrx1cAX5ts"|"Little Mix"|"Joan of Arc"|191760|"LM5 (Deluxe)"|6|"2018-11-16"|18|0.814|0.627|8|-3.294|1|0.0499|0.00211|0.00124|0.0607|0.603|100.019|4
89|"35PLIvgitn0IviuJJr4jlK"|"Davina Michelle"|"Liar - Single Version"|241026|"Liar"|1|"2020-11-20"|2|0.473|0.546|3|-7.519|0|0.0373|0.0757|0|0.139|0.147|74.964|4
90|"3j6w635W6AKCxt98kZ3RIv"|"Little Mix"|"Notice"|214693|"LM5 (Deluxe)"|13|"2018-11-16"|18|0.445|0.595|1|-4.477|0|0.0699|0.351|0|0.115|0.409|131.032|3
91|"0oPDjsyEtvBfescdyJcWYt"|"Little Mix"|"How Ya Doin'? (feat. Missy Elliott)"|211173|"How Ya Doin'? (feat. Missy Elliott)"|1|"2013-04-04"|1|0.359|0.95|10|-3.49|0|0.476|0.09|0|0.371|0.51|200.617|4
92|"46aZJc0z1HHHSFxaIRxYSP"|"Rihanna"|"Breakin' Dishes"|200573|"Good Girl Gone Bad: Reloaded"|4|"2008-06-02"|15|0.801|0.674|8|-4.185|0|0.0311|0.000282|0.000139|0.0914|0.875|125.009|4
93|"3pU3mRumn5rWii1rKNu1eV"|"La Roux"|"Bulletproof"|205733|"La Roux"|4|"2009"|12|0.674|0.882|3|-2.771|0|0.0477|0.000441|6.47e-05|0.068|0.682|123.016|4
94|"14oOKFGuXu8DqvOe1W8vao"|"Katy Perry"|"Bon Appétit"|227292|"Bon Appétit"|1|"2017-04-28"|1|0.797|0.791|6|-5.799|1|0.0626|0.115|6e-05|0.144|0.516|106.044|4
95|"49FYlytm3dAAraYgpoJZux"|"Rihanna"|"Umbrella"|275986|"Good Girl Gone Bad: Reloaded"|1|"2008-06-02"|15|0.583|0.829|1|-4.603|1|0.134|0.00864|0|0.0426|0.575|174.028|4
96|"7CYCgMa7IgSjDwL3THbeCa"|"Little Mix"|"Power"|247840|"Glory Days: The Platinum Edition"|18|"2017-11-24"|25|0.566|0.855|7|-4.016|1|0.211|0.0367|0.000162|0.181|0.513|172.977|4
97|"2WyRfGeHo97VC5mP1BBSzr"|"Miley Cyrus"|"Mother's Daughter"|219080|"SHE IS COMING"|1|"2019-05-31"|6|0.681|0.865|1|-4.132|0|0.0594|0.00464|0.00169|0.149|0.528|91.017|4
98|"1EXotCuzdXR34W1MoP6Um7"|"Lauren Jauregui"|"Expectations"|204066|"Expectations"|1|"2018-10-24"|1|0.576|0.443|4|-7.477|0|0.0754|0.00923|1.88e-06|0.124|0.452|180.08|3
99|"2SAv4Ivx2JfOOZrX4KnIjm"|"The Bellas"|"Toxic"|201613|"Pitch Perfect 3 (Original Motion Picture Soundtrack)"|2|"2017-12-15"|19|0.631|0.714|8|-5.738|1|0.0353|0.357|4.65e-06|0.118|0.621|149.938|4
100|"4qEoqyPbLYnLOii6mKlIjI"|"Adam Hicks"|"Determinate - From ""Lemonade Mouth"""|198106|"Lemonade Mouth"|4|"2011-01-01"|10|0.562|0.768|1|-5.006|0|0.0488|0.00361|0|0.0742|0.218|139.968|4
101|"76cy1WJvNGJTj78UqeA5zr"|"Dua Lipa"|"IDGAF"|217946|"Dua Lipa (Deluxe)"|5|"2017-06-02"|17|0.836|0.544|7|-5.975|1|0.0943|0.0403|0|0.0824|0.51|97.028|4
102|"6LOZws7T3jqZz78unPgFF9"|"Kali Uchis"|"Dead To Me"|199505|"Isolation"|7|"2018-04-06"|15|0.675|0.761|4|-4.469|0|0.0466|0.432|0|0.102|0.428|119.001|4
103|"7dt6x5M1jzdTEt8oCbisTK"|"Post Malone"|"Better Now"|231266|"beerbongs & bentleys"|9|"2018-04-27"|18|0.68|0.578|10|-5.804|1|0.04|0.331|0|0.135|0.341|145.038|4
104|"54bFM56PmE4YLRnqpW6Tha"|"Billie Eilish"|"Therefore I Am"|174321|"Therefore I Am"|1|"2020-11-12"|1|0.889|0.34|11|-7.773|0|0.0697|0.218|0.13|0.055|0.716|94.009|4
105|"5ChkMS8OtdzJeqyybCc9R5"|"Michael Jackson"|"Billie Jean"|293826|"Thriller 25 Super Deluxe Edition"|6|"1982-11-30"|30|0.92|0.654|11|-3.051|0|0.0401|0.0236|0.0158|0.0359|0.847|117.046|4
106|"2vDH0r4FU75wEivLDZcvze"|"Mae Muller"|"Therapist"|183726|"Therapist"|1|"2020-01-23"|1|0.61|0.473|9|-8.433|0|0.389|0.136|0|0.0828|0.528|183.926|4
107|"0hPuF2Z5fZjnuwYPvIdPC1"|"Demi Lovato"|"Really Don't Care"|201600|"Demi"|8|"2013-01-01"|13|0.703|0.733|7|-3.598|1|0.0852|0.111|0|0.119|0.82|121.008|4
108|"7uRznL3LcuazKpwCTpDltz"|"Kelly Clarkson"|"Mr. Know It All"|232520|"Stronger (Deluxe Version)"|1|"2011-10-24"|17|0.676|0.807|5|-5.131|1|0.029|0.0284|0|0.0701|0.443|95.956|4
109|"7FYH5AW3bVfZHJIQpq3UOA"|"Big Sean"|"I Don't Fuck With You"|284386|"Dark Sky Paradise"|4|"2015-02-24"|12|0.824|0.733|1|-5.474|1|0.0613|0.0362|0|0.325|0.395|97.972|4
110|"5QhBKPqsnX1uY9fZNaAtZg"|"Britney Spears"|"Stronger"|203000|"Oops!... I Did It Again"|2|"2000-05-16"|12|0.707|0.923|11|-3.957|1|0.0521|0.128|0.000437|0.273|0.842|108.049|4
111|"0HGcQDbRen8luCnwH53sNl"|"Ariana Grande"|"Break Your Heart Right Back"|253386|"My Everything (Deluxe)"|8|"2014-08-25"|15|0.726|0.605|6|-5.673|1|0.0628|0.0113|0|0.0639|0.588|93.93|4
112|"72phhQtfwZcRweweRxxkmU"|"Orianthi"|"According To You"|200346|"Believe (II)"|1|"2010-01-01"|12|0.619|0.917|5|-2.582|1|0.0507|0.0233|1.21e-05|0.0986|0.552|131.002|4
113|"5Ssv6DaKrW0HczVqx6zXdl"|"Beyoncé"|"Diva"|200613|"I AM...SASHA FIERCE"|3|"2008-11-14"|16|0.875|0.551|6|-6.744|0|0.317|0.0488|0.00728|0.0537|0.861|146.092|4
114|"0l0CvurVUrr2w3Jj1hOVFc"|"Meghan Trainor"|"NO"|213506|"Thank You (Deluxe Version)"|3|"2017-05-12"|17|0.557|0.803|1|-3.599|0|0.213|0.0124|1.61e-06|0.737|0.657|92.134|4
115|"2yjwN6ql7HhPJueLX74AoB"|"Avril Lavigne"|"I Can Do Better"|195306|"The Best Damn Thing"|2|"2007-04-17"|12|0.436|0.982|7|-2.786|1|0.167|0.00443|4.74e-05|0.723|0.272|172.084|4
