"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
455|"76hfruVvmfQbw0eYn1nmeC"|"DNCE"|"Cake By The Ocean"|219146|"DNCE"|3|"2016-11-18"|14|0.774|0.753|4|-5.446|0|0.0517|0.152|0|0.0371|0.896|119.002|4
456|"0HPD5WQqrq7wPWR7P7Dw1i"|"Kesha"|"TiK ToK"|199693|"Animal (Expanded Edition)"|2|"2010-01-01"|18|0.755|0.837|2|-2.718|0|0.142|0.0991|0|0.289|0.714|120.028|4
457|"34MJ07N9Bhu6iKPaxSVnCT"|"Demi Lovato"|"Neon Lights"|233173|"Demi"|4|"2013-01-01"|13|0.631|0.819|9|-4.24|1|0.122|0.0767|0|0.1|0.733|125.928|4
458|"6RtPijgfPKROxEzTHNRiDp"|"MAGIC!"|"Rude"|224840|"Don't Kill the Magic"|1|"2014-06-25"|11|0.773|0.758|1|-4.993|1|0.0381|0.0422|0|0.305|0.925|144.033|4
459|"4cluDES4hQEUhmXj6TXkSo"|"One Direction"|"What Makes You Beautiful"|199986|"Up All Night"|1|"2012-05-25"|18|0.726|0.787|4|-2.494|1|0.0737|0.009|0|0.0596|0.888|124.99|4
460|"5T7ZFtCcOgkpjxcuaeZbw0"|"One Direction"|"Best Song Ever"|200106|"Midnight Memories (Deluxe)"|1|"2013-11-25"|18|0.652|0.877|1|-2.986|1|0.0465|0.0227|0|0.0789|0.486|118.491|4
461|"32OlwWuMpZ6b0aN2RZOeMS"|"Mark Ronson"|"Uptown Funk (feat. Bruno Mars)"|269666|"Uptown Special"|4|"2015-01-12"|11|0.856|0.609|0|-7.223|1|0.0824|0.00801|8.15e-05|0.0344|0.928|114.988|4
462|"4tCtwWceOPWzenK2HAIJSb"|"Fifth Harmony"|"Work from Home (feat. Ty Dolla $ign)"|214480|"7/27 (Deluxe)"|2|"2016-05-27"|12|0.803|0.585|8|-5.861|1|0.0432|0.103|3.94e-06|0.0644|0.593|105.017|4
463|"6epn3r7S14KUqlReYr77hA"|"Justin Bieber"|"Baby"|214240|"My World 2.0"|1|"2010-01-01"|10|0.728|0.859|5|-5.237|0|0.137|0.0401|0|0.111|0.535|65.043|4
464|"7rlCeTnjn0plPZkVAcctPZ"|"LunchMoney Lewis"|"Bills"|204600|"Bills"|1|"2015-02-05"|1|0.699|0.747|5|-3.453|1|0.0964|0.274|0|0.486|0.683|126.001|4
465|"6mnjcTmK8TewHfyOp3fC9C"|"Kesha"|"Die Young"|211920|"Warrior (Deluxe Version)"|2|"2012-11-30"|16|0.711|0.7|1|-4.805|0|0.046|0.00498|0.000125|0.215|0.801|128.001|4
466|"7oK9VyNzrYvRFo7nQEYkWN"|"The Killers"|"Mr. Brightside"|222586|"Hot Fuss"|2|"2004-06-15"|11|0.356|0.924|1|-3.74|1|0.0808|0.00101|0|0.0953|0.232|148.017|4
467|"2gam98EZKrF9XuOkU13ApN"|"Nelly Furtado"|"Promiscuous"|242293|"Loose"|4|"2006-01-01"|17|0.808|0.97|10|-6.098|0|0.0506|0.0569|6.13e-05|0.154|0.868|114.328|4
468|"3bidbhpOYeV4knp8AIu8Xn"|"Macklemore & Ryan Lewis"|"Can't Hold Us (feat. Ray Dalton)"|258342|"The Heist"|2|"2012-10-09"|15|0.641|0.922|2|-4.457|1|0.0786|0.0291|0|0.0862|0.847|146.078|4
469|"75lo8VozcCLRG9WGG674iD"|"Justin Bieber"|"As Long As You Love Me"|229466|"Believe"|3|"2012-01-01"|13|0.571|0.873|0|-3.382|0|0.0997|0.0807|0|0.361|0.613|139.691|4
470|"6FB3v4YcR57y4tXFcdxI1E"|"Taylor Swift"|"I Knew You Were Trouble."|219720|"Red (Big Machine Radio Release Special)"|8|"2012-10-22"|32|0.622|0.469|3|-6.798|0|0.0363|0.00454|2.25e-06|0.0335|0.679|77.019|4
471|"3DmW6y7wTEYHJZlLo1r6XJ"|"Becky G"|"Shower"|206166|"Shower"|1|"2014-04-23"|1|0.699|0.529|2|-7.548|1|0.0487|0.0317|3.59e-05|0.285|0.121|119.987|4
472|"2tpWsVSb9UEmDRxAl1zhX1"|"OneRepublic"|"Counting Stars"|257266|"Native"|1|"2013-01-01"|12|0.664|0.705|1|-4.972|0|0.0382|0.0654|0|0.118|0.477|122.016|4
473|"3bC1ahPIYt1btJzSSEyyrF"|"Flo Rida"|"Whistle"|224653|"Wild Ones"|1|"2012-06-22"|10|0.747|0.937|0|-5.746|1|0.0453|0.0208|0|0.29|0.739|103.976|4
474|"6gj08XDlv9Duc2fPOxUmVD"|"Meghan Trainor"|"Lips Are Movin"|182666|"Title (Deluxe)"|11|"2015-01-09"|15|0.775|0.825|7|-5.402|1|0.0464|0.0506|1.03e-06|0.111|0.95|139.091|4
475|"7GCElX2eJA5t0AFWw3WzKn"|"Katy Perry"|"This Is How We Do"|204285|"PRISM"|7|"2013-01-01"|13|0.69|0.636|9|-6.028|0|0.0457|0.0203|0|0.147|0.799|96.002|4
476|"18W92Zm1KjLCbUIszOhpkD"|"NOTD"|"I Wanna Know (feat. Bea Miller)"|197938|"I Wanna Know (feat. Bea Miller)"|1|"2018-03-16"|1|0.661|0.725|6|-4.859|1|0.0563|0.0253|0|0.123|0.605|119.927|4
477|"4kbj5MwxO1bq9wjT5g9HaA"|"WALK THE MOON"|"Shut Up and Dance"|199080|"TALKING IS HARD"|3|"2014-12-02"|12|0.578|0.866|1|-3.804|1|0.0619|0.00701|0|0.257|0.619|128.038|4
478|"2WfaOiMkCvy7F5fcp2zZ8L"|"a-ha"|"Take on Me"|225280|"Hunting High and Low"|1|"1985-06-01"|10|0.573|0.902|6|-7.638|0|0.054|0.018|0.00125|0.0928|0.876|84.412|4
479|"4Ro98RCK90oHqqSZUnTFq5"|"Liam Payne"|"Strip That Down"|204502|"Strip That Down"|1|"2017-05-18"|1|0.874|0.497|6|-5.484|1|0.0562|0.22|0|0.0761|0.542|106.023|4
480|"6Knv6wdA0luoMUuuoYi2i1"|"Flo Rida"|"My House"|192190|"My House"|2|"2015-04-07"|7|0.688|0.702|7|-4.792|0|0.0499|0.0215|0|0.128|0.74|94.006|4
481|"26rdOwwjC2UnweK3xeS58u"|"Flo Rida"|"GDFR (feat. Sage the Gemini & Lookas)"|190185|"My House"|6|"2015-04-07"|7|0.657|0.827|5|-4.036|1|0.0734|0.000704|0.00534|0.065|0.69|145.889|4
482|"1GTC0gBd5B8YmVf3tRl9Ln"|"Flo Rida"|"Right Round (feat. Ke$ha)"|202680|"R.O.O.T.S. (Route of Overcoming the Struggle)"|5|"2009-03-30"|13|0.453|0.975|7|-3.074|1|0.291|0.0518|1.57e-06|0.223|0.155|129.174|4
483|"6ebkx7Q5tTxrCxKq4GYj0Y"|"Flo Rida"|"Club Can't Handle Me (feat. David Guetta)"|234560|"Only One Flo (Part 1)"|7|"2010-11-24"|8|0.616|0.869|0|-3.911|1|0.0327|0.0283|0|0.064|0.473|127.966|4
484|"0M1A9wInEHilyWkh4I8tWo"|"WALK THE MOON"|"Lost In The Wild"|235960|"What If Nothing"|13|"2017-11-10"|13|0.483|0.77|6|-4.829|0|0.0512|0.007|0|0.182|0.386|132.992|4
485|"48RrDBpOSSl1aLVCalGl5C"|"Eminem"|"The Monster"|250188|"The Marshall Mathers LP2"|12|"2013-11-05"|16|0.781|0.853|1|-3.68|0|0.0715|0.0525|0|0.12|0.624|110.049|4
486|"6lV2MSQmRIkycDScNtrBXO"|"B.o.B"|"Airplanes (feat. Hayley Williams of Paramore)"|180480|"B.o.B Presents: The Adventures of Bobby Ray"|4|"2010-04-27"|12|0.66|0.867|6|-4.285|0|0.116|0.11|0|0.0368|0.377|93.033|4
487|"1CS7Sd1u5tWkstBhpssyjP"|"Hozier"|"Take Me to Church"|241693|"Hozier (Expanded Edition)"|1|"2014-09-19"|15|0.566|0.664|4|-5.303|0|0.0464|0.634|0|0.116|0.437|128.945|4
488|"557un1HgwYMuqfWGSTmnxw"|"Beyoncé"|"Single Ladies (Put a Ring on It)"|192586|"I AM...SASHA FIERCE - Platinum Edition"|1|"2008"|20|0.426|0.584|1|-5.293|1|0.296|0.0383|0|0.192|0.272|193.438|4
489|"4KYAV74fzH1rUipmxXejw1"|"Fun Guns"|"Shut Up And Dance With Me"|204159|"Get Up And Move"|3|"2015-03-12"|4|0.661|0.922|1|-3.137|1|0.0346|0.00834|0|0.0759|0.668|128.004|4
490|"4rZP9LXZtR2AZefZov5taq"|"DJ DMX"|"Scream and Shout (Clean Mix) [feat. Daja]"|330461|"Scream and Shout (Clean Mix) [feat. Daja]"|1|"2013-01-11"|1|0.806|0.744|0|-6.224|1|0.0731|0.065|2.75e-05|0.0652|0.827|130.033|4
491|"4B0JvthVoAAuygILe3n4Bs"|"Justin Bieber"|"What Do You Mean?"|205680|"Purpose (Deluxe)"|3|"2015-11-13"|19|0.845|0.567|5|-8.118|0|0.0956|0.59|0.00142|0.0811|0.793|125.02|4
492|"0U10zFw4GlBacOy9VDGfGL"|"Rihanna"|"We Found Love"|215226|"Talk That Talk"|3|"2011-11-19"|11|0.735|0.766|1|-4.485|1|0.0383|0.025|0.00138|0.108|0.6|127.985|4
493|"5vQXxfGn1bjv5WESrYVVpw"|"Lady Gaga"|"Just Dance"|244440|"Just Dance"|1|"2008-01-01"|2|0.821|0.741|1|-4.57|0|0.0313|0.0278|2.51e-05|0.19|0.741|118.984|4
494|"7MXVkk9YMctZqd1Srtv4MB"|"The Weeknd"|"Starboy"|230453|"Starboy"|1|"2016-11-25"|18|0.679|0.587|7|-7.015|1|0.276|0.141|6.35e-06|0.137|0.486|186.003|4
495|"0VjIjW4GlUZAMYd2vXMi3b"|"The Weeknd"|"Blinding Lights"|200040|"After Hours"|9|"2020-03-20"|14|0.514|0.73|1|-5.934|1|0.0598|0.00146|9.54e-05|0.0897|0.334|171.005|4
496|"6bnF93Rx87YqUBLSgjiMU8"|"The Weeknd"|"Heartless"|198266|"After Hours"|7|"2020-03-20"|14|0.537|0.746|10|-5.507|0|0.15|0.0236|1.01e-06|0.156|0.252|170.062|4
497|"24Yi9hE78yPEbZ4kxyoXAI"|"SAINt JHN"|"Roses - Imanbek Remix"|176840|"Roses (Imanbek Remix)"|1|"2019-10-09"|1|0.77|0.724|8|-5.484|1|0.0495|0.0167|0.0107|0.353|0.898|121.975|4
498|"5OMwQFBcte0aWFJFqrr5oj"|"Kesha"|"TiK ToK"|199693|"Animal"|2|"2010"|14|0.755|0.832|2|-2.741|0|0.116|0.0746|1.27e-06|0.291|0.735|120.032|4
499|"6rPO02ozF3bM7NnOV4h6s2"|"Luis Fonsi"|"Despacito - Remix"|228826|"Despacito Feat. Justin Bieber (Remix)"|1|"2017-04-17"|1|0.653|0.816|2|-4.353|1|0.167|0.228|0|0.0967|0.816|178.085|4
500|"69bp2EbF7Q2rqc5N3ylezZ"|"Justin Bieber"|"Sorry"|200786|"Purpose (Deluxe)"|4|"2015-11-13"|19|0.654|0.76|0|-3.669|0|0.045|0.0797|0|0.299|0.41|99.945|4
501|"4DMPn1rEujpIJIvjy9HKV8"|"will.i.am"|"Scream & Shout"|283400|"#willpower (Deluxe)"|4|"2013-01-01"|18|0.77|0.684|0|-6.854|1|0.0768|0.0219|6.16e-05|0.128|0.479|130.03|4
502|"4L3sku3mPh6uWGNA63VCgu"|"The Killers"|"Mr. Brightside"|222106|"Hot Fuss (International Version Ecopac)"|2|"2004-06-15"|12|0.352|0.928|1|-3.71|1|0.0758|0.00113|0|0.0987|0.239|148.026|4
503|"5v4GgrXPMghOnBBLmveLac"|"Megan Thee Stallion"|"Savage Remix (feat. Beyoncé)"|242000|"Savage Remix (feat. Beyoncé)"|1|"2020-04-29"|1|0.822|0.743|10|-4.772|0|0.28|0.016|0|0.127|0.636|84.459|4
504|"4Oun2ylbjFKMPTiaSbbCih"|"Cardi B"|"WAP (feat. Megan Thee Stallion)"|187541|"WAP (feat. Megan Thee Stallion)"|1|"2020-08-07"|1|0.935|0.454|1|-7.509|1|0.375|0.0194|0|0.0824|0.357|133.073|4
505|"4u7EnebtmKWzUH433cf5Qv"|"Queen"|"Bohemian Rhapsody - Remastered 2011"|354320|"A Night At The Opera (2011 Remaster)"|11|"1975-11-21"|12|0.414|0.404|0|-9.928|0|0.0499|0.271|0|0.3|0.224|71.105|4
506|"5tdKaKLnC4SgtDZ6RlWeal"|"Whitney Houston"|"How Will I Know"|275533|"Whitney Houston"|6|"1985-02-14"|10|0.832|0.544|6|-12.697|1|0.0442|0.201|0.000139|0.632|0.928|119.49|4
507|"7lARcL3Gu0wKcPcQ3t9xiF"|"Whitney Houston"|"Queen of the Night - Radio Edit"|188600|"The Bodyguard - Original Soundtrack Album"|5|"1992-11-17"|12|0.741|0.899|0|-7.13|1|0.0445|0.000656|0.0137|0.0991|0.757|104.895|4
508|"2Z8yfpFX0ZMavHkcIeHiO1"|"Shawn Mendes"|"Monster (Shawn Mendes & Justin Bieber)"|178994|"Monster"|1|"2020-11-20"|1|0.652|0.383|2|-7.076|0|0.0516|0.0676|0|0.0828|0.549|145.765|4
509|"7FESgYLcOufHqKlwrvJN60"|"Portugal. The Man"|"Feel It Still"|163250|"Feel It Still"|1|"2017-03-02"|1|0.78|0.798|1|-5.151|0|0.0613|0.0406|6.31e-05|0.0733|0.771|78.969|4
510|"1qXjolYMICsnISl8xZAbA2"|"Lorde"|"Perfect Places"|221874|"Melodrama"|11|"2017-11-10"|12|0.622|0.58|1|-5.273|0|0.0504|0.00241|2.95e-05|0.112|0.512|104.41|4
511|"4TnjEaWOeW0eKTKIEvJyCa"|"Trevor Daniel"|"Falling"|159381|"Falling"|1|"2018-10-05"|1|0.785|0.431|10|-8.756|0|0.0364|0.123|0|0.0887|0.236|127.085|4
512|"1CnPYaKxTVb4LWOtiGOm0m"|"Jon Bellion"|"All Time Low"|217603|"The Human Condition"|3|"2016-06-10"|14|0.617|0.567|0|-4.188|1|0.0828|0.0584|0|0.0933|0.505|90.246|4
513|"4VginDwYTP2eaHJzO0QMjG"|"Post Malone"|"Circles"|214906|"Circles"|1|"2019-08-30"|1|0.704|0.758|0|-3.537|1|0.0402|0.233|0.00144|0.0924|0.534|120.003|4
514|"5odolvi4Flv8SeSje9WzcS"|"The Rubens"|"Live In Life"|216447|"Live In Life"|1|"2019-11-14"|1|0.695|0.691|5|-4.73|0|0.0351|0.147|2.21e-06|0.152|0.563|104.015|4
515|"1XGmzt0PVuFgQYYnV2It7A"|"Maroon 5"|"Payphone"|231173|"Overexposed Track By Track"|4|"2012-01-01"|33|0.743|0.752|4|-4.813|1|0.0414|0.0188|0|0.287|0.545|110.015|4
516|"3180WDzph4WrS4sLSNcGfa"|"Little Mix"|"Wings"|221720|"DNA (Expanded Edition)"|1|"2012-11-19"|22|0.742|0.878|9|-3.127|0|0.128|0.000758|8.88e-05|0.286|0.564|114.965|4
517|"0ErK6K0kYr0Ow2RkPMhmMs"|"Little Mix"|"Shout Out to My Ex"|246240|"Glory Days (Expanded Edition)"|1|"2016-11-18"|21|0.773|0.747|5|-4.061|1|0.0885|0.0242|8.99e-06|0.109|0.801|126.014|4
518|"6xsEAm6w9oMQYYg3jkEkMT"|"Taylor Swift"|"Bad Blood"|200106|"Bad Blood"|1|"2015-05-17"|1|0.654|0.655|11|-7.388|0|0.106|0.0294|0|0.139|0.221|170.16|4
519|"28STRBEo3Gp4EthtSk4MGW"|"Little Mix"|"Hair (feat. Sean Paul)"|235127|"Get Weird (Expanded Edition)"|17|"2015-11-06"|18|0.713|0.801|7|-5.781|1|0.0483|0.00628|1.5e-06|0.825|0.727|153.984|4
520|"3uwnnTQcHM1rDqSfA4gQNz"|"Demi Lovato"|"Cool for the Summer"|214739|"Confident"|2|"2015-01-01"|11|0.583|0.61|5|-5.639|0|0.0382|0.00425|0.000105|0.14|0.336|114.06|4
521|"2GyA33q5rti5IxkMQemRDH"|"Shawn Mendes"|"I Know What You Did Last Summer"|223853|"Handwritten"|13|"2015-04-14"|13|0.687|0.761|9|-4.582|0|0.0876|0.102|0|0.147|0.743|113.939|4
522|"0GiwV6v3AgJfdu59tj719Y"|"Endor"|"Pump It Up"|150635|"Pump It Up"|1|"2019-09-13"|2|0.899|0.894|1|-7.255|1|0.222|0.203|9.95e-05|0.0606|0.654|129.047|4
523|"2T8Z4bj1su4iOz9iSlD8Ev"|"The 1975"|"Somebody Else"|347525|"I like it when you sleep, for you are so beautiful yet so unaware of it"|10|"2016-02-26"|17|0.62|0.792|0|-5.711|1|0.0597|0.202|0.0149|0.126|0.457|101.003|4
524|"0TVV2gFROJaB3kIZyCUvIY"|"Clean Bandit"|"Rather Be (feat. Jess Glynne)"|227833|"New Eyes"|4|"2014-05-27"|13|0.799|0.586|11|-6.735|1|0.0377|0.162|2.03e-06|0.193|0.549|120.97|4
525|"1eOJAiCKFuMda0fPRvjcuc"|"Jess Glynne"|"Hold My Hand"|227343|"I Cry When I Laugh"|2|"2015"|13|0.642|0.823|0|-5.717|1|0.0289|0.00159|0|0.0776|0.431|122.977|4
526|"698ItKASDavgwZ3WjaWjtz"|"Alan Walker"|"Faded"|212106|"Different World"|15|"2018-12-14"|15|0.468|0.627|6|-5.085|1|0.0476|0.0281|7.97e-06|0.11|0.159|179.642|4
527|"5YaskwnGDZFDRipaqzbwQx"|"ATB"|"Your Love (9PM)"|150052|"Your Love (9PM)"|1|"2021-01-15"|1|0.669|0.784|7|-5.603|1|0.112|0.194|6.28e-06|0.115|0.517|125.993|4
528|"4cG7HUWYHBV6R6tHn1gxrl"|"Riton"|"Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit"|169153|"Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit]"|1|"2021-01-15"|1|0.824|0.862|2|-3.424|1|0.126|0.0076|0.000132|0.303|0.801|122.98|4
529|"7FIWs0pqAYbP91WWM0vlTQ"|"Eminem"|"Godzilla (feat. Juice WRLD)"|210800|"Music To Be Murdered By"|7|"2020-01-17"|20|0.808|0.745|10|-5.26|0|0.342|0.145|0|0.292|0.829|165.995|4
530|"3hv6ndi7uFT9L9wrhQCsqY"|"Bhad Bhabie"|"Gucci Flip Flops (feat. Lil Yachty)"|151850|"15"|3|"2018-09-18"|15|0.82|0.603|8|-7.18|1|0.308|0.0351|0.0159|0.122|0.177|159.976|4
531|"15JINEqzVMv3SvJTAXAKED"|"Eminem"|"Love The Way You Lie"|263373|"Recovery"|15|"2010-06-18"|17|0.749|0.925|10|-5.034|1|0.227|0.241|0|0.52|0.641|86.989|4
532|"6or1bKJiZ06IlK0vFvY75k"|"Eminem"|"Rap God"|363521|"The Marshall Mathers LP2 (Deluxe)"|9|"2013-11-05"|21|0.708|0.843|7|-2.66|1|0.314|0.397|0|0.799|0.625|148.14|4
533|"09ktDKfoIaTmPbDMIJycYp"|"Milky Chance"|"Cocoon"|255160|"Blossom"|9|"2017-03-17"|20|0.743|0.659|10|-6.755|1|0.0343|0.0998|0.00028|0.0622|0.804|114.033|4
534|"6PYfGQJIOb26MgWn9c7kI8"|"Jam & Tonic"|"I Will Survive'10 - Disco Deluxe Studio 54 Remix"|238631|"Football World Hits 2010 - The Cup Of Soccer Life (South Africa Edition)"|57|"2010-05-21"|70|0.743|0.757|9|-6.184|0|0.0582|0.00165|0.294|0.241|0.452|123.044|4
535|"6HZILIRieu8S0iqY8kIKhj"|"Kendrick Lamar"|"DNA."|185946|"DAMN."|2|"2017-04-14"|14|0.638|0.523|1|-6.664|1|0.357|0.00454|0|0.0842|0.422|139.913|4
536|"2jiPHbFX5XM8TjaTfYJ0eo"|"Milky Chance"|"Stolen Dance"|313684|"Sadnecessary"|11|"2013-05-31"|14|0.885|0.581|11|-8.813|1|0.0378|0.427|0.000204|0.0759|0.728|114.016|4
537|"4255amV4enzl28KAn16rUO"|"Lost Frequencies"|"Are You With Me"|138013|"Less Is More"|12|"2016-10-21"|16|0.763|0.608|5|-8.1|0|0.035|0.262|2.5e-05|0.12|0.393|121.02|4
538|"2QqT3L1dhl3RQUYB0YDaNo"|"Lost Frequencies"|"Are You With Me - Kungs Extended Remix"|234477|"Are You With Me (Incl. Kungs Remix)"|3|"2015-02-06"|3|0.57|0.725|5|-9.215|0|0.029|0.000405|0.0677|0.0709|0.202|124.994|4
539|"0dXNQ8dckG4eYfEtq9zcva"|"The Vamps"|"All Night"|197640|"Night & Day (Night Edition)"|2|"2017-07-14"|10|0.538|0.804|8|-5.194|1|0.0358|0.0041|0|0.33|0.507|144.992|4
540|"38TgLPNHsPzgqri5G4SPun"|"Nicki Minaj"|"Majesty (with Labrinth & feat. Eminem)"|295653|"Queen"|2|"2018-08-10"|19|0.81|0.73|11|-5.209|0|0.223|0.314|0|0.105|0.568|157.004|4
541|"2Z71PZlOeF9YVze4hy1A1a"|"Megan Thee Stallion"|"Savage Remix (feat. Beyoncé)"|242000|"Good News"|15|"2020-11-20"|17|0.753|0.745|10|-4.776|0|0.334|0.0159|0|0.127|0.635|169.02|4
542|"3DXXKDbbZKyAZfNb96ST3q"|"Demi Lovato"|"Confident"|205745|"Confident"|1|"2015-01-01"|11|0.594|0.749|3|-6.251|1|0.0677|0.00188|0.000139|0.0869|0.344|130.064|4
543|"0d2iYfpKoM0QCKvcLCkBao"|"benny blanco"|"Eastside (with Halsey & Khalid)"|173799|"Eastside (with Halsey & Khalid)"|1|"2018-07-12"|1|0.56|0.68|6|-7.648|0|0.321|0.555|0|0.116|0.319|89.391|4
544|"2Lhdl74nwwVGOE2Gv35QuK"|"Gym Class Heroes"|"Cupid's Chokehold / Breakfast in America"|243773|"The Papercut Chronicles"|10|"2005-02-22"|18|0.72|0.744|1|-6.938|0|0.12|0.237|0|0.255|0.619|78.953|4
545|"0jdso14vaFnpRazMLEZovF"|"Masked Wolf"|"Astronaut In The Ocean"|132780|"Astronaut In The Ocean"|1|"2019-06-07"|1|0.778|0.695|4|-6.865|0|0.0913|0.174|0|0.151|0.472|149.996|4
546|"6X5OFBbrsHRsyO1zP7udgr"|"Big Shaq"|"Man's Not Hot"|186026|"Man's Not Hot"|1|"2017-09-22"|1|0.905|0.884|0|-4.076|1|0.236|0.111|8.31e-05|0.107|0.588|135.048|4
547|"1z6WtY7X4HQJvzxC4UgkSf"|"Beyoncé"|"Love On Top"|267413|"4"|1|"2011-06-24"|14|0.652|0.748|0|-5.242|1|0.0887|0.0849|0|0.604|0.652|94.1|4
548|"0TwBtDAWpkpM3srywFVOV5"|"Beyoncé"|"Crazy In Love (feat. Jay-Z)"|235933|"Dangerously In Love"|1|"2003-03-10"|16|0.664|0.758|2|-6.583|0|0.21|0.00238|0|0.0598|0.701|99.259|4
549|"2wNGoon7FlKnVEyYS1ZRBQ"|"Beyoncé"|"Sweet Dreams"|207480|"I AM...SASHA FIERCE - Platinum Edition"|7|"2008"|20|0.693|0.822|1|-6.01|1|0.102|0.0995|1.73e-05|0.061|0.765|121.969|4
550|"4XoixmemUvnf5ooowJ62kc"|"David Guetta"|"Night of Your Life (feat. Jennifer Hudson)"|221973|"Nothing but the Beat (Ultimate Edition)"|16|"2012-12-07"|29|0.739|0.705|10|-5.797|0|0.0414|0.01|0|0.25|0.349|128.026|4
551|"2zh01m4PiHaZz4BAm0NRxs"|"Gryffin"|"Tie Me Down (with Elley Duhé)"|218239|"Gravity"|4|"2019-10-24"|16|0.608|0.845|6|-2.292|1|0.0597|0.136|0|0.111|0.322|98.976|4
552|"3ZFTkvIE7kyPt6Nu3PEa7V"|"Shakira"|"Hips Don't Lie (feat. Wyclef Jean)"|218093|"Oral Fixation, Vol. 2 (Expanded Edition)"|3|"2005-11-28"|13|0.778|0.824|10|-5.892|0|0.0707|0.284|0|0.405|0.758|100.024|4
553|"3koCCeSaVUyrRo3N2gHrd8"|"Earth, Wind & Fire"|"Let's Groove"|339320|"Raise!"|1|"1981-11-14"|9|0.869|0.648|11|-8.698|0|0.0633|0.121|2.17e-05|0.126|0.9|125.035|4
554|"4nI8e3fy1hHvhCvJURv5JI"|"Meryl Streep"|"Mamma Mia - From 'Mamma Mia!' Original Motion Picture Soundtrack"|214906|"Mamma Mia! The Movie Soundtrack"|3|"2008-01-01"|18|0.746|0.848|2|-4.638|1|0.0331|0.15|2.18e-06|0.37|0.756|138.047|4
555|"33trZRsRCHDPemnACBcLJJ"|"Meryl Streep"|"Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack"|244226|"Mamma Mia! The Movie Soundtrack"|4|"2008-01-01"|18|0.551|0.951|9|-3.395|1|0.0717|0.0242|2.91e-06|0.156|0.509|99.992|4
556|"7lkeI7MsLOZ5gyh9ejaf3W"|"Amanda Seyfried"|"Gimme! Gimme! Gimme! (A Man After Midnight) - From 'Mamma Mia!' Original Motion Picture Soundtrack"|231720|"Mamma Mia! The Movie Soundtrack"|8|"2008-01-01"|18|0.631|0.838|2|-4.791|0|0.0292|0.0205|0.000558|0.423|0.524|120.045|4
557|"4UeDMzA4XjmRpl1RHogDzx"|"Cast of Mamma Mia! The Movie"|"Voulez-Vous - From 'Mamma Mia!' Original Motion Picture Soundtrack"|275133|"Mamma Mia! The Movie Soundtrack"|10|"2008-01-01"|18|0.701|0.889|0|-4.776|1|0.0362|0.0152|0.0131|0.148|0.789|126.986|4
558|"2Cd9iWfcOpGDHLz6tVA3G4"|"Shakira"|"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)"|202626|"Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)"|1|"2010-05-07"|1|0.766|0.873|11|-6.381|0|0.143|0.00627|0|0.0764|0.743|126.988|4
559|"7bYZBVrnRfqeaPbhRyEvK3"|"Macklemore & Ryan Lewis"|"Thrift Shop (feat. Wanz)"|235613|"The Heist (Deluxe Edition)"|3|"2012-10-09"|18|0.781|0.526|6|-6.986|0|0.293|0.0633|0|0.0457|0.665|94.993|4
560|"3zkWCteF82vJwv0hRLba76"|"Shawn Mendes"|"Stitches"|206880|"Handwritten"|2|"2015-04-14"|12|0.746|0.754|1|-6.684|1|0.0676|0.0152|0|0.0486|0.746|149.882|4
561|"27NovPIUIRrOZoCHxABJwK"|"Lil Nas X"|"INDUSTRY BABY (feat. Jack Harlow)"|212000|"INDUSTRY BABY (feat. Jack Harlow)"|1|"2021-07-23"|1|0.736|0.704|3|-7.409|0|0.0615|0.0203|0|0.0501|0.894|149.995|4
562|"2iUmqdfGZcHIhS3b9E9EWq"|"Neon Trees"|"Everybody Talks"|177280|"Picture Show"|3|"2012-01-01"|11|0.471|0.924|8|-3.906|1|0.0586|0.00301|0|0.313|0.725|154.961|4
563|"2f0pn9DkEJwAzXApnFh5cr"|"BANNERS"|"Someone To You"|219801|"Where The Shadow Ends"|3|"2019-10-04"|12|0.52|0.903|2|-5.497|1|0.042|0.00517|0|0.254|0.652|74.988|4
564|"5HCyWlXZPP0y6Gqq8TgA20"|"The Kid LAROI"|"STAY (with Justin Bieber)"|141805|"STAY (with Justin Bieber)"|1|"2021-07-09"|1|0.591|0.764|1|-5.484|1|0.0483|0.0383|0|0.103|0.478|169.928|4
565|"72Bz4ciRZPBcVSw0nrZDHi"|"Pia Mia"|"Do It Again"|207746|"Do It Again"|1|"2015-05-04"|1|0.712|0.564|8|-6.527|1|0.047|0.0266|0|0.0874|0.411|95.95|4
566|"6gBFPUFcJLzWGx4lenP6h2"|"Travis Scott"|"goosebumps"|243836|"Birds In The Trap Sing McKnight"|9|"2016-09-16"|14|0.841|0.728|7|-3.37|1|0.0484|0.0847|0|0.149|0.43|130.049|4
