"n"|"id"|"artist_name"|"name"|"duration_ms"|"album_name"|"track_number"|"release_date"|"total_tracks"|"danceability"|"energy"|"key"|"loudness"|"mode"|"speechiness"|"acousticness"|"instrumentalness"|"liveness"|"valence"|"tempo"|"time_signature"
819|"7rv0UuxMX7CpUUwEE1jVrd"|"Akon"|"Beautiful"|312986|"Freedom"|2|"2008-01-01"|13|0.743|0.948|0|-4.445|0|0.0893|0.122|0|0.112|0.614|130.024|4
820|"1IAzD1muglOxOcPbUHs70R"|"T.I."|"Whatever You Like"|249533|"Paper Trail"|6|"2008-09-07"|16|0.68|0.687|9|-6.162|0|0.0709|0.0161|0|0.261|0.467|150.053|4
821|"6HSqyfGnsHYw9MmIpa9zlZ"|"Drake"|"Forever"|357346|"More Than A Game"|2|"2009-01-01"|11|0.415|0.926|5|-1.304|0|0.374|0.253|0|0.256|0.542|158.423|4
822|"7nGuT0EfqQ1TXcADEKwB6Q"|"Morgan Evans"|"Day Drunk"|194898|"Things That We Drink To"|5|"2018-10-12"|11|0.647|0.754|10|-5.446|1|0.0378|0.015|0|0.0684|0.755|97.005|4
823|"3dCZm5HrG0jIXAHfNkg2H0"|"Jordan Davis"|"Take It From Me"|174254|"Home State"|1|"2018-03-23"|12|0.592|0.891|10|-3.144|1|0.0512|0.0267|0|0.352|0.674|99.983|4
824|"0e8nrvls4Qqv5Rfa2UhqmO"|"Lil Nas X"|"THATS WHAT I WANT"|143901|"MONTERO"|4|"2021-09-17"|15|0.737|0.846|1|-4.51|0|0.22|0.00614|0|0.0486|0.546|87.981|4
825|"7d1CFwrBmH34gmS0Hkbfbt"|"Zendaya"|"Replay"|209186|"Zendaya"|1|"2013-01-01"|11|0.688|0.723|6|-6.682|0|0.121|0.0416|0.0002|0.302|0.618|140.023|4
826|"3uYm4MtU6jUQft2DtGqEoZ"|"Mac Miller"|"Knock Knock"|202806|"Knock Knock - Single"|1|"2010"|1|0.667|0.922|4|-4.857|0|0.128|0.0353|0|0.364|0.509|108.952|4
827|"3GZD6HmiNUhxXYf8Gch723"|"Frank Ocean"|"Lost"|234093|"channel ORANGE"|11|"2012-07-10"|17|0.913|0.603|8|-4.892|1|0.226|0.0272|0.000503|0.167|0.497|123.061|4
828|"7EkWXAI1wn8Ii883ecd9xr"|"Surf Curse"|"Freaks"|147062|"Freaks"|1|"2021-05-15"|1|0.345|0.941|9|-9.918|1|0.0466|3.84e-05|0.633|0.0511|0.407|179.626|4
829|"1TfqLAPs4K3s2rJMoCokcS"|"Eurythmics"|"Sweet Dreams (Are Made of This) - Remastered"|216933|"Sweet Dreams (Are Made Of This)"|6|"1983-01-04"|16|0.692|0.711|0|-7.498|0|0.0317|0.225|0|0.12|0.875|125.135|4
830|"2aI21FnmY7TJVKeMaoQZ0t"|"Nelly Furtado"|"Say It Right"|223080|"Loose"|10|"2006-01-01"|17|0.872|0.872|1|-6.328|1|0.139|0.0476|0.00112|0.0543|0.809|116.948|4
831|"4JaLkM90MJutDAl5jD9BZX"|"One Direction"|"No Control"|199720|"FOUR (Deluxe)"|8|"2014-11-17"|16|0.558|0.916|1|-3.145|0|0.0839|0.0278|0|0.0296|0.85|142.984|4
832|"2zMXH5k5NZy1Nw460bLvRh"|"Cash Cash"|"Take Me Home (feat. Bebe Rexha)"|206320|"Blood, Sweat & 3 Years"|14|"2016-06-24"|16|0.571|0.903|7|-2.184|1|0.214|0.0615|1.23e-06|0.186|0.477|127.951|4
833|"6AdLyvisRKHLAwARaZMGr6"|"Sean Kingston"|"Take You There"|236693|"Sean Kingston"|3|"2008-03-11"|14|0.752|0.921|5|-4.321|0|0.0696|0.0182|0|0.256|0.634|115.033|4
